Date,Product,Region,Sales
2023-11-26,Product D,West,336
2023-11-26,Product E,North,792
2023-11-26,Product E,South,410
2023-11-26,Product E,East,648
2023-11-26,Product E,West,155
2023-11-27,Product A,North,542
2023-11-27,Product A,South,336
2023-11-27,Product A,East,969
2023-11-27,Product A,West,960
2023-11-27,Product B,North,296
2023-11-27,Product B,South,684
2023-11-27,Product B,East,670
2023-11-27,Product B,West,851
2023-11-27,Product C,North,613
2023-11-27,Product C,South,548
2023-11-27,Product C,East,459
2023-11-27,Product C,West,799
2023-11-27,Product D,North,918
2023-11-27,Product D,South,129
2023-11-27,Product D,East,878
2023-11-27,Product D,West,207
2023-11-27,Product E,North,943
2023-11-27,Product E,South,701
2023-11-27,Product E,East,816
2023-11-27,Product E,West,990
2023-11-28,Product A,North,544
2023-11-28,Product A,South,992
2023-11-28,Product A,East,537
2023-11-28,Product A,West,831
2023-11-28,Product B,North,989
2023-11-28,Product B,South,705
2023-11-28,Product B,East,556
2023-11-28,Product B,West,714
2023-11-28,Product C,North,834
2023-11-28,Product C,South,797
2023-11-28,Product C,East,795
2023-11-28,Product C,West,594
2023-11-28,Product D,North,773
2023-11-28,Product D,South,346
2023-11-28,Product D,East,642
2023-11-28,Product D,West,663
2023-11-28,Product E,North,956
2023-11-28,Product E,South,687
2023-11-28,Product E,East,996
2023-11-28,Product E,West,538
2023-11-29,Product A,North,377
2023-11-29,Product A,South,651
2023-11-29,Product A,East,712
2023-11-29,Product A,West,210
2023-11-29,Product B,North,484
2023-11-29,Product B,South,932
2023-11-29,Product B,East,860
2023-11-29,Product B,West,290
2023-11-29,Product C,North,589
2023-11-29,Product C,South,793
2023-11-29,Product C,East,525
2023-11-29,Product C,West,504
2023-11-29,Product D,North,434
2023-11-29,Product D,South,308
2023-11-29,Product D,East,121
2023-11-29,Product D,West,777
2023-11-29,Product E,North,710
2023-11-29,Product E,South,307
2023-11-29,Product E,East,107
2023-11-29,Product E,West,801
2023-11-30,Product A,North,786
2023-11-30,Product A,South,884
2023-11-30,Product A,East,628
2023-11-30,Product A,West,701
2023-11-30,Product B,North,752
2023-11-30,Product B,South,756
2023-11-30,Product B,East,265
2023-11-30,Product B,West,948
2023-11-30,Product C,North,595
2023-11-30,Product C,South,689
2023-11-30,Product C,East,528
2023-11-30,Product C,West,873
2023-11-30,Product D,North,262
2023-11-30,Product D,South,465
2023-11-30,Product D,East,625
2023-11-30,Product D,West,338
2023-11-30,Product E,North,171
2023-11-30,Product E,South,544
2023-11-30,Product E,East,754
2023-11-30,Product E,West,921
2023-12-01,Product A,North,608
2023-12-01,Product A,South,894
2023-12-01,Product A,East,368
2023-12-01,Product A,West,852
2023-12-01,Product B,North,514
2023-12-01,Product B,South,344
2023-12-01,Product B,East,774
2023-12-01,Product B,West,159
2023-12-01,Product C,North,105
2023-12-01,Product C,South,808
2023-12-01,Product C,East,669
2023-12-01,Product C,West,916
2023-12-01,Product D,North,506
2023-12-01,Product D,South,316
2023-12-01,Product D,East,125
2023-12-01,Product D,West,914
2023-12-01,Product E,North,104
2023-12-01,Product E,South,631
2023-12-01,Product E,East,489
2023-12-01,Product E,West,809
2023-12-02,Product A,North,670
2023-12-02,Product A,South,547
2023-12-02,Product A,East,853
2023-12-02,Product A,West,245
2023-12-02,Product B,North,487
2023-12-02,Product B,South,884
2023-12-02,Product B,East,348
2023-12-02,Product B,West,625
2023-12-02,Product C,North,561
2023-12-02,Product C,South,112
2023-12-02,Product C,East,483
2023-12-02,Product C,West,655
2023-12-02,Product D,North,986
2023-12-02,Product D,South,498
2023-12-02,Product D,East,118
2023-12-02,Product D,West,674
2023-12-02,Product E,North,590
2023-12-02,Product E,South,850
2023-12-02,Product E,East,518
2023-12-02,Product E,West,436
2023-12-03,Product A,North,518
2023-12-03,Product A,South,711
2023-12-03,Product A,East,774
2023-12-03,Product A,West,221
2023-12-03,Product B,North,531
2023-12-03,Product B,South,143
2023-12-03,Product B,East,971
2023-12-03,Product B,West,416
2023-12-03,Product C,North,480
2023-12-03,Product C,South,244
2023-12-03,Product C,East,426
2023-12-03,Product C,West,462
2023-12-03,Product D,North,149
2023-12-03,Product D,South,164
2023-12-03,Product D,East,454
2023-12-03,Product D,West,899
2023-12-03,Product E,North,263
2023-12-03,Product E,South,240
2023-12-03,Product E,East,925
2023-12-03,Product E,West,227
2023-12-04,Product A,North,497
2023-12-04,Product A,South,979
2023-12-04,Product A,East,562
2023-12-04,Product A,West,850
2023-12-04,Product B,North,935
2023-12-04,Product B,South,907
2023-12-04,Product B,East,286
2023-12-04,Product B,West,819
2023-12-04,Product C,North,831
2023-12-04,Product C,South,289
2023-12-04,Product C,East,487
2023-12-04,Product C,West,528
2023-12-04,Product D,North,957
2023-12-04,Product D,South,383
2023-12-04,Product D,East,963
2023-12-04,Product D,West,336
2023-12-04,Product E,North,293
2023-12-04,Product E,South,386
2023-12-04,Product E,East,870
2023-12-04,Product E,West,857
2023-12-05,Product A,North,235
2023-12-05,Product A,South,891
2023-12-05,Product A,East,882
2023-12-05,Product A,West,270
2023-12-05,Product B,North,258
2023-12-05,Product B,South,300
2023-12-05,Product B,East,586
2023-12-05,Product B,West,656
2023-12-05,Product C,North,875
2023-12-05,Product C,South,682
2023-12-05,Product C,East,603
2023-12-05,Product C,West,975
2023-12-05,Product D,North,470
2023-12-05,Product D,South,202
2023-12-05,Product D,East,224
2023-12-05,Product D,West,412
2023-12-05,Product E,North,897
2023-12-05,Product E,South,557
2023-12-05,Product E,East,329
2023-12-05,Product E,West,757
2023-12-06,Product A,North,981
2023-12-06,Product A,South,296
2023-12-06,Product A,East,984
2023-12-06,Product A,West,832
2023-12-06,Product B,North,522
2023-12-06,Product B,South,671
2023-12-06,Product B,East,709
2023-12-06,Product B,West,270
2023-12-06,Product C,North,481
2023-12-06,Product C,South,272
2023-12-06,Product C,East,762
2023-12-06,Product C,West,552
2023-12-06,Product D,North,449
2023-12-06,Product D,South,733
2023-12-06,Product D,East,593
2023-12-06,Product D,West,719
2023-12-06,Product E,North,103
2023-12-06,Product E,South,192
2023-12-06,Product E,East,105
2023-12-06,Product E,West,387
2023-12-07,Product A,North,717
2023-12-07,Product A,South,245
2023-12-07,Product A,East,882
2023-12-07,Product A,West,523
2023-12-07,Product B,North,989
2023-12-07,Product B,South,707
2023-12-07,Product B,East,556
2023-12-07,Product B,West,840
2023-12-07,Product C,North,301
2023-12-07,Product C,South,311
2023-12-07,Product C,East,105
2023-12-07,Product C,West,723
2023-12-07,Product D,North,475
2023-12-07,Product D,South,990
2023-12-07,Product D,East,546
2023-12-07,Product D,West,934
2023-12-07,Product E,North,205
2023-12-07,Product E,South,750
2023-12-07,Product E,East,910
2023-12-07,Product E,West,500
2023-12-08,Product A,North,195
2023-12-08,Product A,South,487
2023-12-08,Product A,East,551
2023-12-08,Product A,West,948
2023-12-08,Product B,North,908
2023-12-08,Product B,South,515
2023-12-08,Product B,East,825
2023-12-08,Product B,West,603
2023-12-08,Product C,North,553
2023-12-08,Product C,South,390
2023-12-08,Product C,East,633
2023-12-08,Product C,West,292
2023-12-08,Product D,North,249
2023-12-08,Product D,South,979
2023-12-08,Product D,East,858
2023-12-08,Product D,West,878
2023-12-08,Product E,North,862
2023-12-08,Product E,South,614
2023-12-08,Product E,East,492
2023-12-08,Product E,West,415
2023-12-09,Product A,North,175
2023-12-09,Product A,South,698
2023-12-09,Product A,East,369
2023-12-09,Product A,West,324
2023-12-09,Product B,North,629
2023-12-09,Product B,South,212
2023-12-09,Product B,East,350
2023-12-09,Product B,West,332
2023-12-09,Product C,North,940
2023-12-09,Product C,South,890
2023-12-09,Product C,East,813
2023-12-09,Product C,West,182
2023-12-09,Product D,North,224
2023-12-09,Product D,South,274
2023-12-09,Product D,East,168
2023-12-09,Product D,West,146
2023-12-09,Product E,North,983
2023-12-09,Product E,South,355
2023-12-09,Product E,East,826
2023-12-09,Product E,West,129
2023-12-10,Product A,North,380
2023-12-10,Product A,South,336
2023-12-10,Product A,East,347
2023-12-10,Product A,West,467
2023-12-10,Product B,North,594
2023-12-10,Product B,South,124
2023-12-10,Product B,East,685
2023-12-10,Product B,West,817
2023-12-10,Product C,North,589
2023-12-10,Product C,South,593
2023-12-10,Product C,East,413
2023-12-10,Product C,West,705
2023-12-10,Product D,North,474
2023-12-10,Product D,South,738
2023-12-10,Product D,East,124
2023-12-10,Product D,West,433
2023-12-10,Product E,North,454
2023-12-10,Product E,South,215
2023-12-10,Product E,East,147
2023-12-10,Product E,West,837
2023-12-11,Product A,North,877
2023-12-11,Product A,South,198
2023-12-11,Product A,East,558
2023-12-11,Product A,West,622
2023-12-11,Product B,North,696
2023-12-11,Product B,South,504
2023-12-11,Product B,East,313
2023-12-11,Product B,West,784
2023-12-11,Product C,North,602
2023-12-11,Product C,South,820
2023-12-11,Product C,East,547
2023-12-11,Product C,West,993
2023-12-11,Product D,North,675
2023-12-11,Product D,South,357
2023-12-11,Product D,East,943
2023-12-11,Product D,West,220
2023-12-11,Product E,North,909
2023-12-11,Product E,South,153
2023-12-11,Product E,East,430
2023-12-11,Product E,West,883
2023-12-12,Product A,North,340
2023-12-12,Product A,South,854
2023-12-12,Product A,East,629
2023-12-12,Product A,West,582
2023-12-12,Product B,North,286
2023-12-12,Product B,South,957
2023-12-12,Product B,East,755
2023-12-12,Product B,West,361
2023-12-12,Product C,North,463
2023-12-12,Product C,South,590
2023-12-12,Product C,East,530
2023-12-12,Product C,West,338
2023-12-12,Product D,North,403
2023-12-12,Product D,South,397
2023-12-12,Product D,East,175
2023-12-12,Product D,West,799
2023-12-12,Product E,North,432
2023-12-12,Product E,South,999
2023-12-12,Product E,East,857
2023-12-12,Product E,West,741
2023-12-13,Product A,North,573
2023-12-13,Product A,South,926
2023-12-13,Product A,East,382
2023-12-13,Product A,West,690
2023-12-13,Product B,North,171
2023-12-13,Product B,South,362
2023-12-13,Product B,East,802
2023-12-13,Product B,West,978
2023-12-13,Product C,North,986
2023-12-13,Product C,South,674
2023-12-13,Product C,East,991
2023-12-13,Product C,West,111
2023-12-13,Product D,North,240
2023-12-13,Product D,South,865
2023-12-13,Product D,East,654
2023-12-13,Product D,West,116
2023-12-13,Product E,North,162
2023-12-13,Product E,South,352
2023-12-13,Product E,East,564
2023-12-13,Product E,West,475
2023-12-14,Product A,North,903
2023-12-14,Product A,South,619
2023-12-14,Product A,East,936
2023-12-14,Product A,West,189
2023-12-14,Product B,North,819
2023-12-14,Product B,South,903
2023-12-14,Product B,East,895
2023-12-14,Product B,West,729
2023-12-14,Product C,North,960
2023-12-14,Product C,South,274
2023-12-14,Product C,East,175
2023-12-14,Product C,West,712
2023-12-14,Product D,North,762
2023-12-14,Product D,South,499
2023-12-14,Product D,East,881
2023-12-14,Product D,West,170
2023-12-14,Product E,North,279
2023-12-14,Product E,South,223
2023-12-14,Product E,East,480
2023-12-14,Product E,West,392
2023-12-15,Product A,North,896
2023-12-15,Product A,South,294
2023-12-15,Product A,East,327
2023-12-15,Product A,West,530
2023-12-15,Product B,North,535
2023-12-15,Product B,South,886
2023-12-15,Product B,East,560
2023-12-15,Product B,West,717
2023-12-15,Product C,North,120
2023-12-15,Product C,South,163
2023-12-15,Product C,East,264
2023-12-15,Product C,West,126
2023-12-15,Product D,North,410
2023-12-15,Product D,South,384
2023-12-15,Product D,East,759
2023-12-15,Product D,West,380
2023-12-15,Product E,North,937
2023-12-15,Product E,South,930
2023-12-15,Product E,East,263
2023-12-15,Product E,West,997
2023-12-16,Product A,North,323
2023-12-16,Product A,South,883
2023-12-16,Product A,East,245
2023-12-16,Product A,West,967
2023-12-16,Product B,North,129
2023-12-16,Product B,South,144
2023-12-16,Product B,East,886
2023-12-16,Product B,West,570
2023-12-16,Product C,North,133
2023-12-16,Product C,South,752
2023-12-16,Product C,East,526
2023-12-16,Product C,West,929
2023-12-16,Product D,North,985
2023-12-16,Product D,South,320
2023-12-16,Product D,East,967
2023-12-16,Product D,West,633
2023-12-16,Product E,North,791
2023-12-16,Product E,South,466
2023-12-16,Product E,East,940
2023-12-16,Product E,West,842
2023-12-17,Product A,North,649
2023-12-17,Product A,South,681
2023-12-17,Product A,East,215
2023-12-17,Product A,West,338
2023-12-17,Product B,North,434
2023-12-17,Product B,South,540
2023-12-17,Product B,East,247
2023-12-17,Product B,West,108
2023-12-17,Product C,North,387
2023-12-17,Product C,South,487
2023-12-17,Product C,East,149
2023-12-17,Product C,West,949
2023-12-17,Product D,North,616
2023-12-17,Product D,South,954
2023-12-17,Product D,East,737
2023-12-17,Product D,West,686
2023-12-17,Product E,North,776
2023-12-17,Product E,South,377
2023-12-17,Product E,East,935
2023-12-17,Product E,West,399
2023-12-18,Product A,North,901
2023-12-18,Product A,South,688
2023-12-18,Product A,East,909
2023-12-18,Product A,West,748
2023-12-18,Product B,North,717
2023-12-18,Product B,South,706
2023-12-18,Product B,East,234
2023-12-18,Product B,West,679
2023-12-18,Product C,North,246
2023-12-18,Product C,South,589
2023-12-18,Product C,East,577
2023-12-18,Product C,West,258
2023-12-18,Product D,North,483
2023-12-18,Product D,South,262
2023-12-18,Product D,East,540
2023-12-18,Product D,West,952
2023-12-18,Product E,North,288
2023-12-18,Product E,South,514
2023-12-18,Product E,East,438
2023-12-18,Product E,West,706
2023-12-19,Product A,North,280
2023-12-19,Product A,South,387
2023-12-19,Product A,East,933
2023-12-19,Product A,West,286
2023-12-19,Product B,North,983
2023-12-19,Product B,South,237
2023-12-19,Product B,East,229
2023-12-19,Product B,West,293
2023-12-19,Product C,North,415
2023-12-19,Product C,South,884
2023-12-19,Product C,East,963
2023-12-19,Product C,West,243
2023-12-19,Product D,North,115
2023-12-19,Product D,South,401
2023-12-19,Product D,East,522
2023-12-19,Product D,West,344
2023-12-19,Product E,North,206
2023-12-19,Product E,South,187
2023-12-19,Product E,East,228
2023-12-19,Product E,West,986
2023-12-20,Product A,North,440
2023-12-20,Product A,South,103
2023-12-20,Product A,East,426
2023-12-20,Product A,West,509
2023-12-20,Product B,North,978
2023-12-20,Product B,South,405
2023-12-20,Product B,East,706
2023-12-20,Product B,West,820
2023-12-20,Product C,North,324
2023-12-20,Product C,South,447
2023-12-20,Product C,East,420
2023-12-20,Product C,West,658
2023-12-20,Product D,North,280
2023-12-20,Product D,South,717
2023-12-20,Product D,East,810
2023-12-20,Product D,West,485
2023-12-20,Product E,North,717
2023-12-20,Product E,South,891
2023-12-20,Product E,East,871
2023-12-20,Product E,West,207
2023-12-21,Product A,North,630
2023-12-21,Product A,South,509
2023-12-21,Product A,East,395
2023-12-21,Product A,West,917
2023-12-21,Product B,North,270
2023-12-21,Product B,South,430
2023-12-21,Product B,East,592
2023-12-21,Product B,West,294
2023-12-21,Product C,North,111
2023-12-21,Product C,South,294
2023-12-21,Product C,East,589
2023-12-21,Product C,West,894
2023-12-21,Product D,North,980
2023-12-21,Product D,South,281
2023-12-21,Product D,East,916
2023-12-21,Product D,West,755
2023-12-21,Product E,North,997
2023-12-21,Product E,South,415
2023-12-21,Product E,East,793
2023-12-21,Product E,West,129
2023-12-22,Product A,North,695
2023-12-22,Product A,South,777
2023-12-22,Product A,East,895
2023-12-22,Product A,West,892
2023-12-22,Product B,North,195
2023-12-22,Product B,South,480
2023-12-22,Product B,East,877
2023-12-22,Product B,West,543
2023-12-22,Product C,North,397
2023-12-22,Product C,South,907
2023-12-22,Product C,East,836
2023-12-22,Product C,West,944
2023-12-22,Product D,North,460
2023-12-22,Product D,South,473
2023-12-22,Product D,East,653
2023-12-22,Product D,West,402
2023-12-22,Product E,North,520
2023-12-22,Product E,South,345
2023-12-22,Product E,East,819
2023-12-22,Product E,West,336
2023-12-23,Product A,North,633
2023-12-23,Product A,South,284
2023-12-23,Product A,East,567
2023-12-23,Product A,West,853
2023-12-23,Product B,North,462
2023-12-23,Product B,South,382
2023-12-23,Product B,East,652
2023-12-23,Product B,West,435
2023-12-23,Product C,North,261
2023-12-23,Product C,South,259
2023-12-23,Product C,East,573
2023-12-23,Product C,West,700
2023-12-23,Product D,North,421
2023-12-23,Product D,South,111
2023-12-23,Product D,East,523
2023-12-23,Product D,West,172
2023-12-23,Product E,North,687
2023-12-23,Product E,South,957
2023-12-23,Product E,East,300
